"date","geoRegion","entries","pop","sumTotal","per100Persons","per100PersonsTotal","type","version","granularity"
2021-02-15,"AG",NA,685845,5292,NA,0.77,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-16,"AG",NA,685845,5292,NA,0.77,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-17,"AG",NA,685845,8357,NA,1.22,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-18,"AG",NA,685845,8357,NA,1.22,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-19,"AG",NA,685845,8357,NA,1.22,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-20,"AG",NA,685845,8357,NA,1.22,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-21,"AG",NA,685845,11017,NA,1.61,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-14,"BL",NA,289468,7559,NA,2.61,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-15,"BL",NA,289468,7559,NA,2.61,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-16,"BL",NA,289468,7559,NA,2.61,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-17,"BL",NA,289468,7898,NA,2.73,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-18,"BL",NA,289468,7898,NA,2.73,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-19,"BL",NA,289468,7898,NA,2.73,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-20,"BL",NA,289468,7898,NA,2.73,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-21,"BL",NA,289468,8041,NA,2.78,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-14,"BS",NA,195844,6912,NA,3.53,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-15,"BS",NA,195844,6912,NA,3.53,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-16,"BS",NA,195844,6912,NA,3.53,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-17,"BS",NA,195844,8563,NA,4.37,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-18,"BS",NA,195844,8563,NA,4.37,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-19,"BS",NA,195844,8563,NA,4.37,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-20,"BS",NA,195844,8563,NA,4.37,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-21,"BS",NA,195844,8690,NA,4.44,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-14,"GL",NA,40590,828,NA,2.04,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-15,"GL",NA,40590,828,NA,2.04,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-16,"GL",NA,40590,828,NA,2.04,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-17,"GL",NA,40590,966,NA,2.38,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-18,"GL",NA,40590,966,NA,2.38,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-19,"GL",NA,40590,966,NA,2.38,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-20,"GL",NA,40590,966,NA,2.38,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-21,"GL",NA,40590,1181,NA,2.91,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-14,"GR",NA,199021,4317,NA,2.17,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-15,"GR",NA,199021,4317,NA,2.17,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-16,"GR",NA,199021,4317,NA,2.17,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-17,"GR",NA,199021,4329,NA,2.18,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-18,"GR",NA,199021,4329,NA,2.18,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-19,"GR",NA,199021,4329,NA,2.18,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-20,"GR",NA,199021,4329,NA,2.18,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-21,"GR",NA,199021,4395,NA,2.21,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-14,"JU",NA,73584,974,NA,1.32,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-15,"JU",NA,73584,974,NA,1.32,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-16,"JU",NA,73584,974,NA,1.32,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-17,"JU",NA,73584,1434,NA,1.95,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-18,"JU",NA,73584,1434,NA,1.95,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-19,"JU",NA,73584,1434,NA,1.95,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-20,"JU",NA,73584,1434,NA,1.95,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-21,"JU",NA,73584,1791,NA,2.43,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-14,"LU",NA,413120,7123,NA,1.72,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-15,"LU",NA,413120,7123,NA,1.72,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-16,"LU",NA,413120,7123,NA,1.72,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-17,"LU",NA,413120,7985,NA,1.93,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-18,"LU",NA,413120,7985,NA,1.93,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-19,"LU",NA,413120,7985,NA,1.93,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-20,"LU",NA,413120,7985,NA,1.93,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-21,"LU",NA,413120,10801,NA,2.61,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-14,"NE",NA,176496,877,NA,0.5,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-15,"NE",NA,176496,877,NA,0.5,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-16,"NE",NA,176496,877,NA,0.5,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-17,"NE",NA,176496,1220,NA,0.69,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-18,"NE",NA,176496,1220,NA,0.69,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-19,"NE",NA,176496,1220,NA,0.69,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-20,"NE",NA,176496,1220,NA,0.69,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-21,"NE",NA,176496,1722,NA,0.98,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-14,"NW",NA,43087,1830,NA,4.25,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-15,"NW",NA,43087,1830,NA,4.25,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-16,"NW",NA,43087,1830,NA,4.25,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-17,"NW",NA,43087,1830,NA,4.25,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-18,"NW",NA,43087,1830,NA,4.25,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-19,"NW",NA,43087,1830,NA,4.25,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-20,"NW",NA,43087,1830,NA,4.25,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-21,"NW",NA,43087,2042,NA,4.74,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-14,"OW",NA,37930,1015,NA,2.68,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-15,"OW",NA,37930,1015,NA,2.68,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-16,"OW",NA,37930,1015,NA,2.68,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-17,"OW",NA,37930,1250,NA,3.3,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-18,"OW",NA,37930,1250,NA,3.3,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-19,"OW",NA,37930,1250,NA,3.3,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-20,"OW",NA,37930,1250,NA,3.3,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-21,"OW",NA,37930,1440,NA,3.8,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-14,"SG",NA,510734,1864,NA,0.36,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-15,"SG",NA,510734,1864,NA,0.36,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-16,"SG",NA,510734,1864,NA,0.36,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-17,"SG",NA,510734,3318,NA,0.65,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-18,"SG",NA,510734,3318,NA,0.65,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-19,"SG",NA,510734,3318,NA,0.65,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-20,"SG",NA,510734,3318,NA,0.65,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-21,"SG",NA,510734,4263,NA,0.83,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-14,"SH",NA,82348,1495,NA,1.82,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-15,"SH",NA,82348,1495,NA,1.82,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-16,"SH",NA,82348,1495,NA,1.82,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-17,"SH",NA,82348,2245,NA,2.73,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-18,"SH",NA,82348,2245,NA,2.73,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-19,"SH",NA,82348,2245,NA,2.73,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-20,"SH",NA,82348,2245,NA,2.73,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-21,"SH",NA,82348,3240,NA,3.93,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-14,"SO",NA,275247,5812,NA,2.11,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-15,"SO",NA,275247,5812,NA,2.11,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-16,"SO",NA,275247,5812,NA,2.11,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-17,"SO",NA,275247,8202,NA,2.98,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-18,"SO",NA,275247,8202,NA,2.98,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-19,"SO",NA,275247,8202,NA,2.98,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-20,"SO",NA,275247,8202,NA,2.98,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-21,"SO",NA,275247,10573,NA,3.84,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-14,"SZ",NA,160480,2705,NA,1.69,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-15,"SZ",NA,160480,2705,NA,1.69,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-16,"SZ",NA,160480,2705,NA,1.69,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-17,"SZ",NA,160480,3095,NA,1.93,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-18,"SZ",NA,160480,3095,NA,1.93,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-19,"SZ",NA,160480,3095,NA,1.93,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-20,"SZ",NA,160480,3095,NA,1.93,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-21,"SZ",NA,160480,3330,NA,2.08,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-14,"TG",NA,279547,1741,NA,0.62,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-15,"TG",NA,279547,1741,NA,0.62,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-16,"TG",NA,279547,1741,NA,0.62,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-17,"TG",NA,279547,2806,NA,1,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-18,"TG",NA,279547,2806,NA,1,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-19,"TG",NA,279547,2806,NA,1,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-20,"TG",NA,279547,2806,NA,1,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-21,"TG",NA,279547,3805,NA,1.36,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-14,"TI",NA,351491,8984,NA,2.56,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-15,"TI",NA,351491,8984,NA,2.56,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-16,"TI",NA,351491,8984,NA,2.56,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-17,"TI",NA,351491,9250,NA,2.63,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-18,"TI",NA,351491,9250,NA,2.63,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-19,"TI",NA,351491,9250,NA,2.63,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-20,"TI",NA,351491,9250,NA,2.63,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-21,"TI",NA,351491,9728,NA,2.77,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-14,"UR",NA,36703,1030,NA,2.81,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-15,"UR",NA,36703,1030,NA,2.81,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-16,"UR",NA,36703,1030,NA,2.81,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-17,"UR",NA,36703,1342,NA,3.66,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-18,"UR",NA,36703,1342,NA,3.66,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-19,"UR",NA,36703,1342,NA,3.66,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-20,"UR",NA,36703,1342,NA,3.66,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-21,"UR",NA,36703,1501,NA,4.09,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-14,"VS",NA,345525,5715,NA,1.65,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-15,"VS",NA,345525,5715,NA,1.65,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-16,"VS",NA,345525,5715,NA,1.65,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-17,"VS",NA,345525,8885,NA,2.57,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-18,"VS",NA,345525,8885,NA,2.57,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-19,"VS",NA,345525,8885,NA,2.57,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-20,"VS",NA,345525,8885,NA,2.57,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-21,"VS",NA,345525,10165,NA,2.94,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-14,"ZH",NA,1539275,9194,NA,0.6,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-15,"ZH",NA,1539275,9194,NA,0.6,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-16,"ZH",NA,1539275,9194,NA,0.6,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-17,"ZH",NA,1539275,12281,NA,0.8,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-18,"ZH",NA,1539275,12281,NA,0.8,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-19,"ZH",NA,1539275,12281,NA,0.8,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-20,"ZH",NA,1539275,12281,NA,0.8,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-21,"ZH",NA,1539275,19526,NA,1.27,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-14,"CHFL",NA,8644780,102390,NA,1.18,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-15,"CHFL",NA,8644780,107118,NA,1.24,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-16,"CHFL",NA,8644780,112527,NA,1.3,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-17,"CHFL",NA,8644780,138016,NA,1.6,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-18,"CHFL",NA,8644780,143703,NA,1.66,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-19,"CHFL",NA,8644780,149719,NA,1.73,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-20,"CHFL",NA,8644780,150831,NA,1.74,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-21,"CHFL",NA,8644780,173407,NA,2.01,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-14,"CH",NA,8606033,102061,NA,1.19,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-15,"CH",NA,8606033,106715,NA,1.24,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-16,"CH",NA,8606033,112080,NA,1.3,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-17,"CH",NA,8606033,137569,NA,1.6,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-18,"CH",NA,8606033,143256,NA,1.66,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-19,"CH",NA,8606033,149272,NA,1.73,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-20,"CH",NA,8606033,150384,NA,1.75,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
2021-02-21,"CH",NA,8606033,172960,NA,2.01,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
