"geoRegion","date","pop","sumTotal","per100PersonsTotal","type","version"
"CHFL",2021-03-08,8644780,1218200,14.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-09,8644780,1218200,14.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-10,8644780,1281575,14.82,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-11,8644780,1281575,14.82,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-12,8644780,1281575,14.82,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-13,8644780,1281575,14.82,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-14,8644780,1298250,15.02,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-15,8644780,1298250,15.02,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-16,8644780,1298250,15.02,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-17,8644780,1336275,15.46,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-18,8644780,1336275,15.46,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-19,8644780,1336275,15.46,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-20,8644780,1336275,15.46,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-21,8644780,1424675,16.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-22,8644780,1424675,16.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-23,8644780,1424675,16.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-24,8644780,1713475,19.82,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-25,8644780,1713475,19.82,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-26,8644780,1713475,19.82,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-27,8644780,1713475,19.82,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-28,8644780,1742075,20.15,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-29,8644780,1742075,20.15,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-30,8644780,1742075,20.15,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-31,8644780,1742075,20.15,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-04-01,8644780,2063550,23.87,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-04-02,8644780,2063550,23.87,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-04-03,8644780,2063550,23.87,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-04-04,8644780,2063550,23.87,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-01-24,38747,1775,4.58,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-01-25,38747,1775,4.58,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-01-26,38747,1775,4.58,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-01-27,38747,1775,4.58,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-01-28,38747,1775,4.58,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-01-29,38747,1775,4.58,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-01-30,38747,1775,4.58,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-01-31,38747,1775,4.58,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-01,38747,1775,4.58,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-02,38747,1775,4.58,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-03,38747,1775,4.58,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-04,38747,1775,4.58,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-05,38747,1775,4.58,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-06,38747,1775,4.58,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-07,38747,2775,7.16,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-08,38747,2775,7.16,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-09,38747,2775,7.16,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-10,38747,3750,9.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-11,38747,3750,9.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-12,38747,3750,9.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-13,38747,3750,9.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-14,38747,3750,9.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-15,38747,3750,9.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-16,38747,3750,9.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-17,38747,3750,9.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-18,38747,3750,9.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-19,38747,3750,9.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-20,38747,3750,9.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-21,38747,3750,9.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-22,38747,3750,9.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-23,38747,3750,9.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-24,38747,3750,9.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-25,38747,3750,9.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-26,38747,3750,9.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-27,38747,3750,9.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-02-28,38747,4550,11.74,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-01,38747,4550,11.74,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-02,38747,4550,11.74,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-03,38747,5525,14.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-04,38747,5525,14.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-05,38747,5525,14.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-06,38747,5525,14.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-07,38747,5525,14.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-08,38747,5525,14.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-09,38747,5525,14.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-10,38747,5525,14.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-11,38747,5525,14.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-12,38747,5525,14.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-13,38747,5525,14.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-14,38747,5525,14.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-15,38747,5525,14.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-16,38747,5525,14.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-17,38747,5525,14.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-18,38747,5525,14.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-19,38747,5525,14.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-20,38747,5525,14.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-21,38747,5525,14.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-22,38747,5525,14.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-23,38747,5525,14.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-24,38747,8100,20.9,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-25,38747,8100,20.9,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-26,38747,8100,20.9,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-27,38747,8100,20.9,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-28,38747,8100,20.9,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-29,38747,8100,20.9,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-30,38747,8100,20.9,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-03-31,38747,8100,20.9,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-04-01,38747,8100,20.9,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-04-02,38747,8100,20.9,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-04-03,38747,8100,20.9,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FL",2021-04-04,38747,8100,20.9,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-01-24,321783,16350,5.08,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-01-25,321783,16350,5.08,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-01-26,321783,16350,5.08,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-01-27,321783,17325,5.38,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-01-28,321783,17325,5.38,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-01-29,321783,17325,5.38,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-01-30,321783,17325,5.38,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-01-31,321783,17325,5.38,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-01,321783,17325,5.38,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-02,321783,17325,5.38,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-03,321783,19275,5.99,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-04,321783,19275,5.99,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-05,321783,19275,5.99,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-06,321783,19275,5.99,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-07,321783,27275,8.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-08,321783,27275,8.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-09,321783,27275,8.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-10,321783,27275,8.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-11,321783,27275,8.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-12,321783,27275,8.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-13,321783,27275,8.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-14,321783,27275,8.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-15,321783,27275,8.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-16,321783,27275,8.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-17,321783,30200,9.39,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-18,321783,30200,9.39,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-19,321783,30200,9.39,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-20,321783,30200,9.39,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-21,321783,30200,9.39,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-22,321783,30200,9.39,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-23,321783,30200,9.39,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-24,321783,33125,10.29,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-25,321783,33125,10.29,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-26,321783,33125,10.29,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-27,321783,33125,10.29,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-02-28,321783,39425,12.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-01,321783,39425,12.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-02,321783,39425,12.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-03,321783,44300,13.77,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-04,321783,44300,13.77,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-05,321783,44300,13.77,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-06,321783,44300,13.77,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-07,321783,44300,13.77,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-08,321783,44300,13.77,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-09,321783,44300,13.77,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-10,321783,46250,14.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-11,321783,46250,14.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-12,321783,46250,14.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-13,321783,46250,14.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-14,321783,46250,14.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-15,321783,46250,14.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-16,321783,46250,14.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-17,321783,47225,14.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-18,321783,47225,14.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-19,321783,47225,14.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-20,321783,47225,14.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-21,321783,47225,14.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-22,321783,47225,14.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-23,321783,47225,14.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-24,321783,59125,18.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-25,321783,59125,18.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-26,321783,59125,18.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-27,321783,59125,18.37,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-28,321783,61075,18.98,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-29,321783,61075,18.98,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-30,321783,61075,18.98,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-03-31,321783,61075,18.98,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-04-01,321783,74350,23.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-04-02,321783,74350,23.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-04-03,321783,74350,23.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"FR",2021-04-04,321783,74350,23.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-01-24,504128,26100,5.18,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-01-25,504128,26100,5.18,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-01-26,504128,26100,5.18,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-01-27,504128,28050,5.56,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-01-28,504128,28050,5.56,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-01-29,504128,28050,5.56,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-01-30,504128,28050,5.56,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-01-31,504128,28050,5.56,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-01,504128,28050,5.56,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-02,504128,28050,5.56,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-03,504128,29025,5.76,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-04,504128,29025,5.76,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-05,504128,29025,5.76,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-06,504128,29025,5.76,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-07,504128,29025,5.76,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-08,504128,29025,5.76,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-09,504128,29025,5.76,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-10,504128,42600,8.45,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-11,504128,42600,8.45,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-12,504128,42600,8.45,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-13,504128,42600,8.45,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-14,504128,42600,8.45,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-15,504128,42600,8.45,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-16,504128,42600,8.45,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-17,504128,46500,9.22,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-18,504128,46500,9.22,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-19,504128,46500,9.22,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-20,504128,46500,9.22,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-21,504128,46500,9.22,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-22,504128,46500,9.22,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-23,504128,46500,9.22,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-24,504128,50400,10,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-25,504128,50400,10,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-26,504128,50400,10,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-27,504128,50400,10,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-02-28,504128,60300,11.96,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-01,504128,60300,11.96,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-02,504128,60300,11.96,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-03,504128,68100,13.51,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-04,504128,68100,13.51,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-05,504128,68100,13.51,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-06,504128,68100,13.51,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-07,504128,68100,13.51,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-08,504128,68100,13.51,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-09,504128,68100,13.51,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-10,504128,71025,14.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-11,504128,71025,14.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-12,504128,71025,14.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-13,504128,71025,14.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-14,504128,71025,14.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-15,504128,71025,14.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-16,504128,71025,14.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-17,504128,72975,14.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-18,504128,72975,14.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-19,504128,72975,14.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-20,504128,72975,14.48,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-21,504128,91575,18.17,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-22,504128,91575,18.17,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-23,504128,91575,18.17,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-24,504128,95475,18.94,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-25,504128,95475,18.94,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-26,504128,95475,18.94,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-27,504128,95475,18.94,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-28,504128,95475,18.94,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-29,504128,95475,18.94,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-30,504128,95475,18.94,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-03-31,504128,95475,18.94,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-04-01,504128,117600,23.33,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-04-02,504128,117600,23.33,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-04-03,504128,117600,23.33,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GE",2021-04-04,504128,117600,23.33,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-01-24,40590,2950,7.27,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-01-25,40590,2950,7.27,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-01-26,40590,2950,7.27,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-01-27,40590,2950,7.27,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-01-28,40590,2950,7.27,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-01-29,40590,2950,7.27,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-01-30,40590,2950,7.27,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-01-31,40590,2950,7.27,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-01,40590,2950,7.27,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-02,40590,2950,7.27,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-03,40590,2950,7.27,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-04,40590,2950,7.27,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-05,40590,2950,7.27,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-06,40590,2950,7.27,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-07,40590,4150,10.22,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-08,40590,4150,10.22,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-09,40590,4150,10.22,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-10,40590,4955,12.21,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-11,40590,4955,12.21,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-12,40590,4955,12.21,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-13,40590,4955,12.21,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-14,40590,4955,12.21,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-15,40590,4955,12.21,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-16,40590,4955,12.21,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-17,40590,4955,12.21,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-18,40590,4955,12.21,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-19,40590,4955,12.21,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-20,40590,4955,12.21,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-21,40590,4955,12.21,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"GL",2021-02-22,40590,4955,12.21,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
